"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-02-24","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","23","H,,S","32",",,W","18",",,W","  270",",,W","  270",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-02-25","12.75",",,W",,,"0.00",",,W,2400","0.0","T,,W","3.1",",,W","29","H,,S","40",",,W","25",",,W","  210",",,W","  200",",,W","25.9",",,W","36.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-02-26","10.07",",,W"," 0145",",,W","0.00","T,,W,2400","0.0","T,,W","3.1",",,W","31","H,,S","35",",,W","19",",,W","  260",",,W","  270",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-02-27","10.07",",,W"," 0805",",,W","0.00",",,W,2400","0.0",",,W","3.1",",,W","24","H,,S","31",",,W","19",",,W","  250",",,W","  240",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-02-28","4.03",",,W"," 1503",",,W","0.00",",,W,2400","0.0",",,W","2.0",",,W","23","H,,S","35",",,W","11",",,W","  120",",,W","  120",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-01","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","25","H,,S","38",",,W","15",",,W","  290",",,W","  130",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-02","6.04",",,W",,,"0.10",",,W,2400","1.2",",,W","2.0",",,W","27","H,,S","30",",,W","16",",,W","  290",",,W","  280",",,W","17.0",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-03","2.01",",,W",,,"0.00","T,,W,2400","1.0",",,W","3.9",",,W","20","H,,S","25",",,W","13",",,W","  260",",,W","  350",",,W","8.1",",,W","11.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-04","6.26",",,W",,,"0.30",",,W,2400","5.7",",,W","3.9",",,W","19","H,,S","24",",,W","11",",,W","  290",",,W","  280",",,W","16.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-05","4.25",",,W",,,"0.00","T,,W,2400","0.2",",,W","7.1",",,W","17","H,,S","36",",,W","9",",,W","  310",",,W","  320",",,W","28.0",",,W","36.0",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-06","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","5.9",",,W","30","H,,S","36",",,W","15",",,W","  260",",,W","  250",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-07","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","5.9",",,W","23","H,,S","39",",,W","8",",,W","  310",",,W","  310",",,W","8.1",",,W","8.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-08","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W","3.9",",,W","29","H,,S","42",",,W","22",",,W","  260",",,W","  320",",,W","10.1",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-09","11.63",",,W",,,"0.02",",,W,2400","0.2",",,W","3.9",",,W","39","H,,S","48",",,W","31",",,W","  290",",,W","  270",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-10","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","3.9",",,W","33","H,,S","39",",,W","23",",,W","  270",",,W","  270",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-11","1.79",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","27","H,,S","42",",,W","16",",,W","  250",",,W","  250",",,W","6.9",",,W","8.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-12","1.12",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","29","H,,S","44",",,W","19",",,W","  220",",,W","   50",",,W","6.0",",,W","8.9",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-13","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","30","H,,S","44",",,W","18",",,W","  260",",,W","  260",",,W","8.1",",,W","8.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-14","3.80",",,W",,,"0.16",",,W,2400","0.0",",,W","1.2",",,W","33","H,,S","48",",,W","23",",,W","  260",",,W","  260",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-15","6.26",",,W",,,"0.38",",,W,2400","0.0","T,,W","0.0","T,,W","39","H,,S","44",",,W","31",",,W","  260",",,W","  260",",,W","21.0",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-16","1.34",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0","T,,W","35","H,,S","47",",,W","26",",,W","   80",",,W","  230",",,W","8.1",",,W","10.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-17","5.82",",,W",,,"0.01",",,W,2400","0.0","T,,W","0.0","T,,W","33","H,,S","39",",,W","25",",,W","   10",",,W","  360",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-18","4.25",",,W",,,"0.11",",,W,2400","1.4",",,W","1.2",",,W","33","H,,S","38",",,W","31",",,W","  280",",,W","  280",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-19","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","33","H,,S","45",",,W","25",",,W","  270",",,W","  270",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-20","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0","T,,W","36","H,,S","46",",,W","24",",,W","  270",",,W","  250",",,W","23.9",",,W","32.0",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-21","1.12",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0","T,,W","35","H,,S","50",",,W","23",",,W","  100",",,W","  100",",,W","8.1",",,W","8.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-22","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","52",",,W","35",",,W","  160",",,W","  150",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-23","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","55",",,W","34",",,W","  280",",,W","  300",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-24","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","49",",,W","29",",,W","  280",",,W","  290",",,W","32.0",",,W","38.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-25","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","33","H,,S","46",",,W","21",",,W","  250",",,W","   30",",,W","8.9",",,W","11.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-26","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","35","H,,S","45",",,W","22",",,W","  260",",,W","  250",",,W","25.9",",,W","34.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-27","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","54",",,W","38",",,W","  260",",,W","  260",",,W","30.0",",,W","38.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-28","14.54",",,W",,,"0.04",",,W,2400","0.0","T,,W","0.0",",,W","43","H,,S","51",",,W","35",",,W","  270",",,W","  290",",,W","30.0",",,W","40.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-29","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","52",",,W","31",",,W","  270",",,W","  280",",,W","25.1",",,W","34.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-30","14.99",",,W",,,"0.00","T,,W,2400","0.0","T,,W","0.0",",,W","46","H,,S","58",",,W","16",",,W","  280",",,W","  280",",,W","40.9",",,W","53.9",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-03-31","7.38",",,W",,,"0.06",",,W,2400","1.0",",,W","0.0",",,W","17","H,,S","24",",,W","12",",,W","  310",",,W","  310",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-01","2.24",",,W",,,"0.08",",,W,2400","0.3",",,W","0.0","T,,W","22","H,,S","40",",,W","14",",,W","  270",",,W","  110",",,W","6.9",",,W","10.1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-02","10.29",",,W",,,"0.12",",,W,2400","1.5",",,W","0.0","T,,W","27","H,,S","33",",,W","13",",,W","  310",",,W","  320",",,W","25.9",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-03","3.80",",,W",,,"0.00","T,,W,2400","0.0","T,,W","1.2",",,W","19","H,,S","40",",,W","10",",,W","  130",",,W","  120",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-04","8.28",",,W",,,"0.00","T,,W,2400","0.0","T,,W","0.0",",,W","38","H,,S","51",",,W","27",",,W","  250",",,W","  260",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-05","10.74",",,W",,,"0.18",",,W,2400","1.5",",,W","1.2",",,W","32","H,,S","41",",,W","18",",,W","  360",",,W","  350",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-06","4.92",",,W",,,"0.17",",,W,2400","1.5",",,W","3.1",",,W","20","H,,S","29",",,W","14",",,W","  300",",,W","  320",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-07","3.36",",,W",,,"0.06",",,W,2400","0.0","T,,W","1.2",",,W","26","H,,S","43",",,W","20",",,W","  270",",,W","  280",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-08","10.96",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","40","H,,S","54",",,W","32",",,W","  280",",,W","  250",",,W","31.1",",,W","40.9",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-09","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","57",",,W","38",",,W","  260",",,W","  280",",,W","28.0",",,W","34.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-10","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","57",",,W","29",",,W","  250",",,W","  280",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-11","8.50",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","59",",,W","37",",,W","  250",",,W","  260",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-12","7.61",",,W",,,"0.44",",,W,2400","1.3",",,W","0.0",",,W","40","H,,S","41",",,W","31",",,W","  270",",,W","  250",",,W","25.1",",,W","33.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-13","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","38","H,,S","50",",,W","32",",,W","  260",",,W","  270",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-14","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","59",",,W","35",",,W","  280",",,W","  250",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-15","4.70",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","61",",,W","32",",,W","  180",",,W","  190",",,W","18.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-16","8.50",",,W",,,"0.23",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","51",",,W","37",",,W","  270",",,W","  270",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-17","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","50",",,W","34",",,W","  280",",,W","  270",",,W","30.0",",,W","36.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-18","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","53",",,W","26",",,W","  100",",,W","   80",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-19","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","62",",,W","30",",,W","  360",",,W","   10",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-20","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","65",",,W","33",",,W","  280",",,W","  280",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-21","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","67",",,W","31",",,W","  270",",,W","  300",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-22","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","64",",,W","39",",,W","  320",",,W","  320",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-23","7.83",",,W",,,"0.03",",,W,2400","0.0","T,,W","0.0",",,W","45","H,,S","48",",,W","34",",,W","   10",",,W","   20",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-24","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","62",",,W","27",",,W","  100",",,W","   80",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-25","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","67",",,W","33",",,W","   10",",,W","   20",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-26","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","72",",,W","32",",,W","   90",",,W","  110",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-27","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","79",",,W","39",",,W","   80",",,W","   80",",,W","18.1",",,W","23.0",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-28","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","85",",,W","43",",,W","  250",",,W","  250",",,W","30.0",",,W","40.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-29","10.74",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","59",",,W","41",",,W","  240",",,W","  250",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-04-30","6.71",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","53",",,W","39",",,W","  290",",,W","  330",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-01","6.71",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","56",",,W","38",",,W","  340",",,W","  330",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-02","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","48","H,,S","62",",,W","36",",,W","  290",",,W","  300",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-03","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","71",",,W","43",",,W","  280",",,W","  290",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-04","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","77",",,W","42",",,W","  290",",,W","  260",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-05","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","72",",,W","50",",,W","  240",",,W","  240",",,W","25.1",",,W","32.0",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-06","6.49",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","78",",,W","44",",,W","  210",",,W","  210",",,W","25.9",",,W","35.1",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-07","11.41",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","65",",,W","43",",,W","  300",",,W","  260",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-08","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","77",",,W","44",",,W","  280",",,W","  280",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-09","5.82",",,W",,,"0.53",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","71",",,W","45",",,W","  260",",,W","  270",",,W","36.9",",,W","45.0",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-10","9.62",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","66",",,W","46",",,W","  250",",,W","  260",",,W","29.1",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-11","13.20",",,W",,,"0.30",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","48",",,W","41",",,W","  340",",,W","  330",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-12","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","62",",,W","42",",,W","  320",",,W","  330",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-13","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","61",",,W","37",",,W","  180",",,W","  190",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-14","2.91",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","75",",,W","42",",,W","   50",",,W","   60",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-15","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","78",",,W","46",",,W","  100",",,W","  110",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-16","5.14",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","77",",,W","47",",,W","  250",",,W","  240",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-17","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","66",",,W","48",",,W","  350",",,W","  350",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-18","10.96",",,W",,,"0.31",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","49",",,W","44",",,W","  340",",,W","  340",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-19","3.58",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","58",",,W","44",",,W","  340",",,W","   50",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-20","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","73",",,W","38",",,W","  280",",,W","  290",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-21","3.80",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","60","H,,S","69",",,W","49",",,W","  240",",,W","  250",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-22","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","71",",,W","52",",,W","   30",",,W","   30",",,W","18.1",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-23","2.46",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","67",",,W","47",",,W","   60",",,W","   60",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
